collected_funds,campaign_quality,goal,images,video,comments_count,updates_count,creators,business_venture,social,pitch_size,filler_words,duration,reach30in2,posemo,negemo,time
5055,3,5000,0,0,29,0,4,1,0,868,0,4.36944785246702,FALSE,4.15,0.69,844
2390,6,5000,0,1,15,0,1,1,0,296,0,4.0943445622221,FALSE,2.7,2.03,831
3005,6,15000,6,0,33,2,1,0,0,652,0,4.07753744390572,FALSE,3.37,0,1177
720,6,2000,0,1,12,0,2,1,0,599,0,2.19722457733622,FALSE,4.84,0.83,984
1206,6,1200,9,0,8,0,1,1,0,138,0,3.66356164612965,FALSE,1.45,0,386
700,9,4500,17,1,10,4,1,0,1,356,0,2.94443897916644,FALSE,5.34,2.81,1252
3235,7,2620,8,1,14,5,1,0,1,327,0,3.3322045101752,FALSE,4.89,3.06,1166
510,3,7000,0,0,10,0,1,1,0,933,0,4.78749174278205,FALSE,2.79,0.11,797
1600,3,9000,0,0,2,2,1,0,1,610,0,3.80666248977032,FALSE,6.89,0.49,1322
2281,9,3300,4,1,7,3,1,1,0,308,0,4.0943445622221,FALSE,5.52,1.3,1123
2040,3,10000,0,0,14,0,4,1,0,605,0,4.0943445622221,FALSE,3.97,3.97,1061
1080,3,1000,0,0,3,2,1,1,0,217,0,2.77258872223978,FALSE,7.37,0,1103
8175,6,20000,4,0,35,9,2,0,0,586,0,3.68887945411394,FALSE,4.78,0.85,993
700,1,6000,0,0,1,0,11,0,1,307,0,3.52636052461616,FALSE,2.28,0,1125
3803,5,2200,6,0,14,6,1,1,0,452,0,2.83321334405622,TRUE,2.65,0.44,1181
1565,6,3500,5,0,5,0,1,0,1,403,0,4.66343909411207,FALSE,4.71,0.5,1295
825,9,6700,11,1,2,4,2,1,0,222,0,3.40119738166216,FALSE,4.05,0,1303
1090,6,7000,10,0,2,15,1,1,0,751,0,4.47733681447821,FALSE,3.2,1.73,1007
17295,8,12800,2,1,75,39,1,1,0,828,0,4.06044301054642,FALSE,3.86,0.24,978
1601,0,1500,0,0,1,0,1,1,0,534,0,3.68887945411394,FALSE,3.18,0.19,748
600,5,10000,2,0,2,1,3,1,0,901,0,2.63905732961526,FALSE,3.77,0.89,1017
2385,6,6500,0,1,27,4,1,0,0,905,0,4.0943445622221,FALSE,5.41,0.77,767
2616,9,2500,32,1,7,22,3,0,1,407,0,3.73766961828337,FALSE,4.18,0.49,1295
535,2,1000,0,0,8,0,1,1,0,425,0,2.83321334405622,FALSE,2.12,1.88,1238
1003,8,22000,2,1,14,16,11,1,0,3895,0,4.0943445622221,FALSE,3.39,0.56,1024
3341,9,8220,23,1,11,13,2,1,0,1435,0,4.14313472639153,FALSE,3.41,1.53,1261
2350,8,2000,2,1,32,2,1,1,0,446,0,3.89182029811063,FALSE,4.04,0.22,813
1710,6,12000,36,0,7,14,1,1,0,688,0,3.55534806148941,FALSE,5.09,0.15,1320
4035,6,3000,5,0,48,7,3,0,1,265,0,1.38629436111989,FALSE,3.02,1.51,1176
1250,8,20000,5,1,9,7,3,0,1,1040,0,3.43398720448515,FALSE,3.56,0.67,736
5058,9,5000,4,1,18,4,1,0,1,883,0,2.83321334405622,FALSE,6.23,0,1197
2635,6,3500,0,1,1,5,3,1,0,266,0,3.2188758248682,FALSE,7.14,0.75,1344
1520,8,7000,2,1,0,0,1,0,1,439,0,4.0943445622221,FALSE,0.91,1.37,1368
630,3,6000,0,0,4,2,8,1,0,587,0,3.40119738166216,FALSE,4.6,1.02,1084
785,3,1500,1,0,7,1,1,1,0,583,0,3.17805383034795,FALSE,2.23,0.17,831
1374,5,3000,2,0,12,0,2,0,1,588,0,2.70805020110221,FALSE,4.42,0,991
625,7,4000,1,1,13,0,1,1,0,774,0,3.09104245335832,FALSE,5.3,0.26,1070
1515,9,1500,9,1,4,5,1,0,1,1212,0,3.85014760171006,FALSE,5.53,0,1315
2300,8,2000,2,1,26,2,1,0,1,620,0,3.40119738166216,TRUE,3.39,1.29,1031
500,1,3500,0,0,2,0,1,1,0,158,0,3.36729582998647,FALSE,4.43,0.63,1126
834,9,9200,13,1,7,0,3,0,1,583,0,4.78749174278205,FALSE,3.43,0,1217
2360,6,20000,0,1,27,0,19,1,0,381,0,4.77912349311153,FALSE,2.62,1.31,953
10730,2,5000,2,0,92,5,1,0,1,262,0,2.39789527279837,TRUE,5.34,0,1208
555,6,5000,0,1,6,3,2,0,1,591,0,4.52178857704904,FALSE,4.57,0,1106
615,8,2500,2,1,2,0,11,1,0,816,0,3.40119738166216,FALSE,4.29,1.35,1145
700,9,1500,3,1,5,4,5,1,0,527,0,3.89182029811063,FALSE,3.98,1.52,576
1500,9,20000,5,1,14,3,2,1,0,1086,0,3.40119738166216,FALSE,3.68,3.13,1013
1285,3,8000,0,0,5,2,2,0,0,479,0,3.61091791264422,FALSE,3.13,0.42,706
1450,7,1450,1,1,6,12,2,1,0,345,0,3.58351893845611,FALSE,4.64,0.87,1242
3590,6,10000,0,1,7,6,1,1,0,701,0,4.07753744390572,FALSE,2.71,0.57,1144
3254,6,5000,0,1,10,7,1,1,0,1108,0,4.14313472639153,FALSE,3.79,0.36,1328
1440,9,2500,8,1,24,11,1,1,0,242,0,4.06044301054642,FALSE,4.96,0.41,335
3085,0,10000,0,0,12,4,1,0,1,1242,0,4.49980967033027,TRUE,4.59,1.29,1023
500,3,2750,0,0,1,0,1,1,0,319,0,4.11087386417331,FALSE,2.19,2.51,604
1641,9,5000,13,1,20,11,7,1,0,378,0,3.43398720448515,FALSE,6.08,1.85,1223
1460,3,7500,0,1,14,0,5,1,0,463,0,4.12713438504509,FALSE,3.46,1.3,557
1380,7,1200,1,1,6,3,1,1,0,526,0,4.49980967033027,FALSE,3.61,0,879
2872,8,15000,4,1,1,0,3,0,1,866,0,4.12713438504509,FALSE,2.77,0.35,1368
4810,9,10000,10,1,36,11,2,1,0,425,0,2.89037175789616,FALSE,8.47,1.18,1170
1691,9,5000,4,1,15,2,1,1,0,459,0,4.52178857704904,FALSE,3.49,0,820
10175,9,10000,14,1,70,9,6,1,0,974,0,3.40119738166216,FALSE,5.24,0,1085
1655,9,4500,13,1,11,0,1,1,0,599,0,2.83321334405622,FALSE,2.34,1,1187
1050,0,3000,0,0,1,0,1,1,0,885,0,3.40119738166216,FALSE,1.36,0.45,1360
2200,6,2350,0,1,9,0,1,1,0,219,0,4.11087386417331,FALSE,6.39,0,672
1558,7,1500,1,1,21,6,2,1,0,471,0,3.2188758248682,FALSE,6.16,1.27,1358
4886,9,12500,18,1,63,8,1,0,0,446,0,3.55534806148941,FALSE,1.35,1.12,1182
22135,9,21750,34,1,56,9,8,1,0,20,0,3.46573590279973,FALSE,0,0,811
1620,3,6000,17,0,18,4,3,0,1,673,0,3.80666248977032,FALSE,5.05,1.49,1231
1339,6,10000,0,1,12,3,4,1,0,719,0,3.73766961828337,FALSE,5.29,0.56,1142
1005,3,10000,0,0,15,0,1,1,0,1322,0,3.80666248977032,FALSE,3.78,0.53,1196
1587,4,3000,1,0,14,2,1,1,0,457,0,4.78749174278205,FALSE,3.94,0.66,765
825,3,8000,0,1,7,0,1,0,1,358,0,2.484906649788,FALSE,2.51,0.84,1122
530,3,1000,0,1,1,0,2,0,1,327,0,3.04452243772342,FALSE,6.73,1.22,1347
7095,6,15000,20,0,47,2,8,0,1,1369,0,4.27666611901606,FALSE,3.8,0.22,1064
5525,8,5000,2,1,58,13,2,0,0,1543,0,4.17438726989564,FALSE,2.72,0.78,1018
1590,1,20000,0,0,7,3,1,0,1,286,0,4.27666611901606,FALSE,3.5,2.1,976
890,4,1500,1,0,18,0,1,1,0,209,0,2.70805020110221,TRUE,1.91,0.96,1172
1000,6,5000,0,1,2,0,1,1,0,530,0,4.02535169073515,FALSE,5.09,0,735
2385,3,5000,2,0,13,3,1,0,1,358,0,4.11087386417331,FALSE,3.91,0.28,1034
1685,9,6500,4,1,8,7,3,1,0,718,0,3.40119738166216,FALSE,4.87,1.81,1363
1850,6,5800,0,1,11,0,1,1,0,327,0,3.25809653802148,FALSE,5.81,0.31,1350
1060,9,6000,6,1,8,1,3,1,0,596,0,3.76120011569356,FALSE,6.21,0.17,1046
2242,9,2000,12,1,20,12,1,1,0,525,0,4.17438726989564,FALSE,5.14,0.76,646
800,6,3500,8,0,9,2,1,1,0,795,0,3.46573590279973,FALSE,5.79,0.38,1272
4625,6,4000,0,1,33,6,10,1,0,738,0,3.49650756146648,TRUE,5.01,2.03,797
2215,9,6300,12,1,13,8,4,1,0,898,0,4.77912349311153,FALSE,3.56,1.11,1218
1502,1,1500,1,0,6,1,1,1,0,118,0,3.8286413964891,FALSE,4.24,1.69,988
3630,9,10000,4,1,5,4,2,0,1,485,0,4.0943445622221,FALSE,4.95,1.03,1317
3520,5,3500,17,0,19,17,3,0,1,338,0,2.30258509299405,FALSE,3.25,2.07,1223
1260,6,1000,13,0,26,31,3,1,0,546,0,3.40119738166216,FALSE,2.38,1.65,1098
2230,8,15000,2,1,22,2,7,1,0,774,0,3.58351893845611,FALSE,7.36,0,1211
4025,6,8000,17,0,26,9,1,1,0,817,0,4.0943445622221,FALSE,4.9,0.49,933
1142,8,1500,2,1,3,4,1,1,0,302,0,3.09104245335832,FALSE,3.64,0,561
775,8,2000,2,1,4,0,1,1,0,586,0,3.36729582998647,FALSE,4.44,0.51,1170
2040,9,4550,5,1,4,36,4,1,0,879,0,3.52636052461616,FALSE,3.64,0.57,1300
525,0,10000,0,0,2,0,1,0,1,466,0,3.89182029811063,FALSE,6.22,0.64,1047
850,6,1300,0,1,0,0,3,1,0,736,0,2.63905732961526,TRUE,4.62,0.95,1141
2188,3,5200,0,0,18,0,2,0,1,97,0,3.78418963391826,FALSE,7.22,0,1173
610,9,3000,15,1,31,17,3,1,0,585,0,3.97029191355212,FALSE,4.79,0.51,945
7130,9,6500,8,1,38,12,4,1,0,436,0,3.17805383034795,FALSE,5.5,1.15,1114
1010,6,1000,0,1,17,0,3,1,0,156,0,4.27666611901606,FALSE,4.49,0.64,981
515,8,3200,16,1,8,1,2,0,1,256,0,3.40119738166216,FALSE,4.3,1.95,1215
760,3,10000,0,0,4,2,5,1,0,934,0,3.49650756146648,FALSE,3.85,0.43,1184
695,1,20000,0,0,1,1,1,0,1,199,0,4.07753744390572,FALSE,8.04,0.5,928
1330,3,4000,0,0,8,0,1,1,0,771,0,4.51085950651685,FALSE,3.11,0.78,628
1121,4,1000,0,1,12,0,3,1,0,411,0,3.3322045101752,FALSE,2.68,2.19,1251
500,5,12000,2,1,2,0,2,0,1,718,0,4.21950770517611,FALSE,3.34,2.79,630
1275,6,5000,0,1,3,0,1,1,0,620,0,4.0943445622221,FALSE,3.87,0.16,1362
1040,6,1000,5,0,7,5,2,1,0,430,0,3.63758615972639,FALSE,4.19,1.86,804
3120,3,3000,0,0,16,0,2,1,0,529,0,3.3322045101752,FALSE,2.65,0.95,627
5010,6,4500,0,1,25,0,1,1,0,680,0,4.78749174278205,FALSE,1.76,0.44,898
1050,0,20000,0,0,2,0,1,0,1,174,0,4.06044301054642,FALSE,1.72,1.72,1344
550,3,3000,0,0,2,0,1,1,0,1107,0,3.91202300542815,FALSE,4.97,0.9,974
850,5,1000,8,0,2,0,2,0,1,328,0,4.0943445622221,FALSE,1.52,0,1028
725,0,10000,0,0,1,0,1,0,1,330,0,4.78749174278205,FALSE,4.24,1.21,1234
535,7,12300,1,1,2,3,1,0,1,1556,0.06,3.87120101090789,FALSE,4.88,0.19,514
1031,0,10000,0,0,7,0,1,0,1,62,0,4.33073334028633,FALSE,0,3.23,1202
6503,9,6000,7,1,30,12,7,1,0,743,0,3.46573590279973,FALSE,4.44,1.35,1124
1025,6,8000,1,1,5,0,1,1,0,616,0,4.78749174278205,FALSE,4.38,0.81,1170
2115,8,8000,4,1,7,0,1,1,0,286,0,3.3322045101752,FALSE,6.99,1.75,1075
1845,6,6500,10,0,21,5,2,1,0,743,0,3.63758615972639,FALSE,3.5,0.54,940
2853,1,2700,0,0,44,3,1,1,0,795,0,3.63758615972639,FALSE,4.53,0,1300
785,7,10000,1,1,5,0,1,1,0,689,0,3.91202300542815,FALSE,4.79,0.15,1057
742,9,11000,5,1,14,7,2,1,0,728,0,4.0943445622221,FALSE,4.26,0.55,1158
661,3,10000,4,0,12,0,1,0,1,656,0,4.61512051684126,FALSE,4.88,0.76,1188
2180,6,4000,2,1,37,0,1,1,0,222,0,2.99573227355399,TRUE,6.76,0,1106
710,9,15000,5,1,4,10,1,1,0,1150,0,4.49980967033027,FALSE,4.17,0.96,1043
3425,3,2500,0,0,22,0,1,1,0,431,0,3.98898404656427,TRUE,4.18,0.7,450
2600,3,2500,0,0,0,0,1,1,0,404,0,3.68887945411394,FALSE,6.19,0.25,690
5085,8,5000,2,1,34,2,1,1,0,306,0,2.83321334405622,TRUE,7.52,0.33,793
2080,3,3000,0,0,6,0,1,1,0,376,0,3.04452243772342,FALSE,3.72,1.06,1169
1615,4,4000,2,0,12,0,1,1,0,363,0,4.29045944114839,FALSE,3.86,0.28,1084
730,3,1000,1,0,6,2,1,0,1,288,0,3.04452243772342,TRUE,3.47,0.35,1085
1435,2,10000,0,0,12,0,1,1,0,877,0,3.40119738166216,FALSE,2.62,1.03,1112
890,0,1800,0,0,5,3,2,0,1,887,0,4.67282883446191,FALSE,4.51,1.24,1208
660,9,15000,8,1,5,2,2,0,0,547,0,3.40119738166216,FALSE,4.02,0,1273
525,8,4000,3,1,0,0,3,0,1,1114,0,3.46573590279973,FALSE,4.13,1.35,1199
8360,9,20000,3,1,29,0,2,1,0,793,0,3.71357206670431,FALSE,4.79,1.13,1028
2316,9,3000,3,1,26,12,7,1,0,741,0,3.91202300542815,TRUE,3.91,0.67,1041
600,3,2750,2,0,6,1,1,0,1,331,0,4.07753744390572,FALSE,3.02,0.6,925
1655,3,15000,1,0,6,0,2,1,0,152,0,3.40119738166216,FALSE,3.29,0,1137
1398,8,6073,2,1,0,0,1,1,0,495,0,3.68887945411394,FALSE,5.25,0.2,940
1835,6,7000,1,1,1,1,1,0,1,323,0.31,2.63905732961526,FALSE,6.19,0.62,1331
1419,3,1000,0,0,19,0,1,0,0,203,0,1.79175946922806,FALSE,7.39,0,981
756,0,1000,0,0,4,0,1,1,0,270,0,2.89037175789616,FALSE,3.33,0,565
800,0,5000,0,0,2,2,2,0,1,674,0,2.94443897916644,FALSE,2.37,0.45,907
610,3,10000,0,0,10,1,2,1,0,778,0,3.63758615972639,FALSE,3.73,0.51,1114
825,9,4500,6,1,11,5,1,1,0,313,0,3.61091791264422,FALSE,5.11,0,778
3155,7,6000,1,1,4,0,6,0,1,741,0,3.80666248977032,FALSE,4.45,0.27,1277
5061,5,5000,0,1,34,0,1,1,0,496,0,3.73766961828337,FALSE,4.03,0.4,596
2650,9,2500,4,1,5,5,2,1,0,341,0,3.80666248977032,FALSE,3.23,1.76,1363
2000,8,2000,2,1,7,1,1,1,0,465,0,3.40119738166216,TRUE,4.73,1.29,1231
595,5,4500,11,0,9,19,1,0,1,599,0,4.60517018598809,FALSE,3.34,0.33,731
3690,9,3500,12,1,32,12,3,1,0,455,0,3.3322045101752,FALSE,7.03,0,1057
8240,9,7500,4,1,8,8,1,1,0,736,0,3.76120011569356,FALSE,3.4,0.54,1355
4185,9,20000,17,1,21,2,2,1,0,589,0,3.91202300542815,FALSE,2.04,0.51,1196
640,9,2000,3,1,5,1,1,0,1,345,0,2.63905732961526,FALSE,4.93,0,1124
1001,4,5000,1,0,4,3,1,0,1,241,0,4.0943445622221,FALSE,4.15,0.41,1265
3035,9,11000,46,1,36,31,12,1,0,636,0,3.98898404656427,FALSE,7.86,0.94,1005
4690,5,6500,9,0,4,0,4,1,0,260,0,4.11087386417331,FALSE,3.46,1.15,1265
740,6,9875,0,1,0,0,1,1,0,133,0,5.52942908751142,FALSE,6.77,3.01,111
750,6,10000,3,0,3,4,7,1,0,1118,0,3.66356164612965,FALSE,2.77,2.77,761
1150,8,3000,2,1,13,0,1,1,0,829,0,2.63905732961526,FALSE,3.86,0.72,1158
1753,5,1500,2,0,21,1,1,1,0,443,0,3.80666248977032,FALSE,2.48,0.45,928
857,3,2000,0,0,1,3,1,0,1,385,0,4.0943445622221,TRUE,4.94,1.82,1343
2180,7,2700,1,1,19,0,2,1,0,389,0,3.91202300542815,FALSE,2.83,0.26,1243
530,3,1000,1,0,0,10,1,1,0,1529,0,4.0943445622221,FALSE,4.58,0.65,1214
1231,6,5000,0,1,17,0,3,1,0,309,0,3.43398720448515,FALSE,11.33,0.32,922
1055,3,1000,0,0,9,0,1,1,0,511,0,4.0943445622221,FALSE,2.94,1.17,1036
710,6,1750,6,0,9,2,1,1,0,306,0,3.80666248977032,FALSE,7.19,0.33,1131
600,7,5000,7,1,0,7,1,0,1,611,0,3.40119738166216,FALSE,3.27,0.98,1245
6941,4,6800,1,0,23,4,4,1,0,1124,0,3.95124371858143,FALSE,4.8,0.44,875
2015,4,5000,1,0,15,2,3,1,0,99,0,2.89037175789616,FALSE,8.08,0,588
1186,6,20000,5,0,14,0,1,0,0,614,0,3.80666248977032,FALSE,3.42,1.3,1076
2075,8,2075,2,1,7,2,1,1,0,552,0,0.693147180559945,TRUE,3.62,0.18,769
1051,5,5750,2,0,11,2,4,0,0,945,0,4.0943445622221,FALSE,3.39,0.53,928
530,6,1500,0,1,8,2,2,1,0,363,0,3.36729582998647,FALSE,2.2,0,1114
2251,9,7500,7,1,43,0,1,1,0,982,0,3.40119738166216,FALSE,4.07,0.31,1123
2525,9,8000,4,1,38,0,1,0,1,394,0,4.0943445622221,FALSE,6.85,0.25,1066
1269,8,2742,2,1,16,1,2,0,1,370,0,3.40119738166216,FALSE,7.3,0,1132
760,3,2000,0,0,0,0,1,1,0,105,0,4.0943445622221,FALSE,0,0.95,362
4365,9,4000,3,1,1,0,3,1,0,120,0,2.94443897916644,FALSE,7.5,2.5,1345
590,3,1000,5,0,2,0,1,0,0,271,0,3.43398720448515,FALSE,3.69,0.37,1267
15555,9,15000,41,1,83,39,8,1,0,1401,0,3.78418963391826,FALSE,3.78,1.07,727
720,3,2000,0,0,3,0,7,1,0,492,0,4.12713438504509,FALSE,4.67,2.03,1148
4075,5,4000,0,1,20,2,1,0,1,386,0,3.29583686600433,FALSE,2.85,0.52,1158
2120,4,1500,1,0,9,1,3,1,0,540,0,2.89037175789616,FALSE,4.81,0.37,821
5060,8,5000,2,1,4,4,1,0,1,548,0,4.12713438504509,FALSE,2.74,1.46,1267
5389,9,3145,7,1,42,5,2,0,0,370,0,3.49650756146648,FALSE,3.51,0.27,1325
2025,6,2500,0,1,3,1,3,1,0,348,0,3.61091791264422,FALSE,3.16,0.57,1344
2475,7,5800,1,1,28,0,1,1,0,1053,0,4.0943445622221,FALSE,3.32,0.09,1197
3620,8,3000,2,1,25,10,1,1,0,1009,0,2.89037175789616,TRUE,3.67,0.59,1104
3686,6,6135,0,1,59,0,1,1,0,980,0,3.80666248977032,TRUE,5.41,1.33,805
1245,3,5000,5,0,0,0,2,0,1,622,0,4.0943445622221,FALSE,5.63,0,1349
6358,9,20000,6,1,3,4,1,1,0,222,0,3.85014760171006,FALSE,3.6,0.9,1352
2492,3,5000,8,0,34,10,1,0,1,676,0,3.80666248977032,FALSE,2.66,2.51,1037
710,8,3000,2,1,11,0,1,1,0,397,0,3.68887945411394,FALSE,3.27,0.25,983
780,3,15000,0,0,16,1,4,1,0,453,0,3.55534806148941,FALSE,4.86,0.66,719
870,9,2500,6,1,4,2,1,1,0,130,0,2.77258872223978,TRUE,6.92,4.62,1008
2760,9,20000,14,1,29,6,1,1,0,497,0,4.11087386417331,FALSE,4.43,0.4,1173
1545,4,2000,1,1,16,4,1,0,0,402,0,3.40119738166216,FALSE,3.73,1.49,995
2835,9,15000,3,1,1,3,1,0,1,689,0,4.00733318523247,FALSE,3.48,1.02,1269
1045,9,6750,5,1,18,2,1,0,1,338,0,3.40119738166216,FALSE,6.8,6.21,1088
8445,9,8000,4,1,21,4,2,0,1,368,0,3.40119738166216,FALSE,4.62,0.54,1315
1423,6,7777,20,0,24,5,5,1,0,249,0,3.80666248977032,FALSE,6.43,0.8,1173
4185,9,7500,31,1,38,19,1,1,0,834,0,4.0943445622221,FALSE,5.16,0,879
1397,9,10000,5,1,71,7,3,0,0,1504,0,3.40119738166216,FALSE,2.26,1.13,1138
3030,9,3000,7,1,29,3,1,1,0,343,0,3.63758615972639,FALSE,4.66,2.33,1097
665,2,4000,0,0,1,0,1,0,1,642,0,3.80666248977032,FALSE,3.12,1.56,1059
2220,7,5000,1,1,20,0,1,0,0,469,0,3.80666248977032,FALSE,3.41,0.21,995
1870,4,1350,1,0,1,0,4,1,0,437,0,3.40119738166216,FALSE,4.35,0.23,1367
600,3,8500,2,0,3,0,1,0,0,388,0.26,4.0943445622221,FALSE,6.7,0,1142
790,6,3000,3,0,4,0,1,1,0,455,0,3.89182029811063,FALSE,6.15,0.66,613
3378,7,10000,5,1,3,0,1,0,1,466,0,4.0943445622221,FALSE,3.43,2.36,1309
507,2,22000,0,0,2,0,2,0,1,714,0,4.59511985013459,FALSE,2.24,0.7,993
1025,9,1000,4,1,10,7,1,1,0,688,0,3.73766961828337,FALSE,5.96,0.15,872
1590,9,3000,3,1,16,11,1,1,0,549,0,3.2188758248682,FALSE,4.92,0.18,952
2380,9,8000,19,1,12,6,1,0,1,582,0,3.71357206670431,FALSE,3.44,1.2,1258
6173,9,22000,5,1,34,9,5,1,0,477,0,3.52636052461616,FALSE,2.94,1.05,920
5600,9,2500,7,1,12,7,1,1,0,795,0,3.40119738166216,FALSE,5.28,0.63,1214
670,9,1585,5,1,8,3,1,1,0,465,0,3.55534806148941,FALSE,5.16,0.43,1022
1205,6,6000,0,1,14,4,1,1,0,241,0,3.17805383034795,FALSE,0.83,0,712
3560,6,5000,6,0,3,0,1,0,1,428,0,3.97029191355212,TRUE,5.37,0,1316
1120,6,5000,0,1,9,0,4,1,0,755,0,4.26267987704132,FALSE,3.31,2.25,815
10200,7,10000,1,1,18,3,3,1,0,355,0,3.91202300542815,FALSE,5.63,0,998
655,9,3000,4,1,4,0,3,1,0,519,0,3.91202300542815,FALSE,6.36,0.58,1268
735,0,5000,0,0,13,0,1,0,1,75,0,3.80666248977032,FALSE,4,0,1107
1285,9,8000,6,1,12,0,4,1,0,367,0,3.55534806148941,FALSE,5.99,0.27,1217
4489,6,22000,21,0,26,6,1,1,0,823,0,3.58351893845611,FALSE,6.93,0.24,999
1850,6,10000,6,0,11,2,1,1,0,772,0,3.80666248977032,FALSE,3.63,0.91,1159
590,9,5000,13,1,5,13,3,1,0,59,0,3.40119738166216,FALSE,5.08,1.69,1188
905,6,3675,0,1,4,0,1,0,1,645,0,4.0943445622221,FALSE,4.03,0,684
1067,6,12500,0,1,3,0,1,1,0,953,0.1,3.61091791264422,FALSE,3.46,2.31,1366
670,6,3500,0,1,14,0,1,1,0,406,0,3.52636052461616,FALSE,4.68,1.23,983
5500,9,5500,11,1,24,4,3,1,0,1278,0,4.33073334028633,FALSE,4.46,0.31,1023
4583,2,10000,2,0,18,0,1,0,1,480,0,4.78749174278205,TRUE,3.75,1.88,1217
1585,9,3000,3,1,10,0,1,1,0,572,0,3.40119738166216,TRUE,5.42,0.52,1196
1000,9,8000,45,1,33,18,3,1,0,529,0,4.0943445622221,FALSE,3.02,1.13,720
4127,9,8500,4,1,22,3,1,0,1,674,0,3.40119738166216,FALSE,3.86,0,1098
2165,9,1750,16,1,9,15,1,1,0,408,0,4.0943445622221,TRUE,4.17,0.25,1309
2415,3,3000,0,1,31,0,2,1,0,452,0,3.52636052461616,FALSE,9.73,0.44,729
5500,9,5000,3,1,35,6,4,1,0,443,0,3.36729582998647,FALSE,3.16,0,980
1630,3,1600,0,0,6,0,1,1,0,598,0,3.85014760171006,TRUE,3.01,2.51,1024
3231,7,3200,1,1,4,20,1,1,0,2714,0,3.40119738166216,FALSE,5.12,1.33,1293
1740,7,1500,1,1,9,1,1,1,0,557,0,3.55534806148941,FALSE,6.64,0.18,1248
3000,9,3000,9,1,41,18,1,1,0,760,0,3.52636052461616,FALSE,2.76,0.66,1046
770,6,2000,0,1,25,0,4,1,0,578,0,4.24849524204936,FALSE,4.67,0.35,883
900,8,3000,2,1,7,6,2,1,0,361,0,4.23410650459726,FALSE,5.26,0.28,887
24680,9,20000,16,1,151,20,3,0,0,1118,0,4.11087386417331,FALSE,2.95,0.09,537
22165,9,20000,54,1,146,68,3,0,1,847,0,4.76217393479776,FALSE,2.13,0.71,807
1200,4,3600,2,0,11,0,1,0,1,377,0,3.40119738166216,TRUE,7.16,1.06,1230
1385,0,10000,0,0,7,0,1,0,1,38,0,4.49980967033027,FALSE,2.63,2.63,1177
3125,9,23244,7,1,31,20,2,1,0,1591,0,4.24849524204936,FALSE,2.89,0.57,1085
20225,9,20000,14,1,73,9,11,1,0,1396,0,3.93182563272433,TRUE,3.51,0.43,1033
510,4,2500,0,1,4,3,2,0,1,1581,0,3.89182029811063,FALSE,4.55,0.13,710
2564,9,2500,4,1,5,10,5,0,1,392,0,3.40119738166216,TRUE,3.57,0,1313
1315,3,15000,0,0,5,1,1,1,0,585,0,3.78418963391826,FALSE,6.67,0.85,974
2910,6,20000,4,0,24,3,4,0,1,122,0,2.83321334405622,FALSE,5.74,1.64,1133
2025,6,2000,0,1,3,0,1,1,0,243,0,2.70805020110221,FALSE,4.53,0,1266
1925,6,7000,0,1,33,1,3,1,0,751,0,3.46573590279973,FALSE,6.26,0.13,1131
1335,6,13000,10,0,13,0,6,0,0,591,0,4.27666611901606,FALSE,5.75,1.18,1085
2300,1,10000,0,0,1,0,3,0,1,1176,0,4.0943445622221,FALSE,5.78,0.26,1082
2310,9,5000,3,1,18,7,2,1,0,423,0,4.49980967033027,FALSE,3.07,2.84,993
550,5,3500,11,0,3,0,1,1,0,287,0,3.2188758248682,FALSE,4.53,0,1113
3269,9,20000,54,1,33,86,8,1,0,363,0,4.49980967033027,FALSE,4.68,0.83,1006
6020,2,12000,2,0,34,7,3,0,1,625,0,4.79579054559674,FALSE,2.56,0.8,1085
5065,9,5000,4,1,8,28,1,1,0,727,0,4.12713438504509,FALSE,4.81,0.41,979
836,8,16000,21,1,4,20,1,1,0,1260,0,4.56434819146784,FALSE,3.57,1.59,1183
1870,3,7000,0,0,0,0,1,1,0,300,0,2.70805020110221,FALSE,4,0.33,382
2023,9,7000,13,1,15,7,4,1,0,452,0,4.49980967033027,FALSE,6.19,0.22,1139
1345,0,5000,0,0,22,1,1,1,0,157,0,4.38202663467388,FALSE,5.1,0,663
6126,6,10000,0,1,40,0,1,1,0,780,0,3.80666248977032,TRUE,3.85,0.38,637
3161,6,6000,0,1,17,0,5,1,0,485,0,3.13549421592915,FALSE,5.15,1.86,1197
3765,9,5000,3,1,28,4,1,1,0,503,0,3.76120011569356,FALSE,8.55,0.8,1141
680,9,12000,3,1,7,4,2,1,0,835,0.12,3.98898404656427,FALSE,5.39,1.56,731
1515,8,5000,9,1,22,11,1,0,1,394,0,4.78749174278205,FALSE,6.09,0.76,819
650,3,2000,1,0,5,0,2,1,0,490,0,4.11087386417331,FALSE,6.33,0,1198
1188,9,3600,5,1,25,7,1,1,0,388,0,2.70805020110221,TRUE,3.87,0.26,1103
3850,7,20000,1,1,21,1,1,1,0,385,0,3.61091791264422,FALSE,4.94,0,1184
780,1,3500,0,0,14,0,1,0,1,157,0,4.75359019110636,FALSE,5.1,0,1059
617,9,7500,3,1,0,5,2,1,0,880,0,4.07753744390572,FALSE,4.43,1.36,1309
1112,3,9000,0,0,2,7,1,0,1,640,0,3.89182029811063,FALSE,5,0.16,894
5125,9,5000,6,1,42,6,2,1,0,1006,0,4.0943445622221,TRUE,4.17,0.99,936
